WKT,ID
"MULTIPOLYGON (((-1.10304541 50.80223741,-1.10304143 50.80220509,-1.10303661 50.80216602,-1.10302794 50.80209564,-1.10295191 50.80209867,-1.10293301 50.80195210,-1.10300881 50.80194727,-1.10299933 50.80187693,-1.10299407 50.80183789,-1.10298993 50.80180709,-1.10356094 50.80177871,-1.10357010 50.80185454,-1.10358679 50.80199186,-1.10361310 50.80220957,-1.10304541 50.80223741)))",BLD-2003
"MULTIPOLYGON (((-1.10362588 50.80231461,-1.10349617 50.80232107,-1.10352395 50.80254578,-1.10365294 50.80253936,-1.10362588 50.80231461)))",BLD-2007
"MULTIPOLYGON (((-1.10438883 50.80253068,-1.10435373 50.80225002,-1.10385565 50.80227431,-1.10388947 50.80255477,-1.10438883 50.80253068,-1.10438883 50.80253068,-1.10438883 50.80253068)))",BLD-2005
"MULTIPOLYGON (((-1.10541055 50.80179314,-1.10541177 50.80179289,-1.10540982 50.80178885,-1.10552325 50.80176655,-1.10545895 50.80167197,-1.10536683 50.80169028,-1.10536297 50.80169107,-1.10533066 50.80169767,-1.10516336 50.80173054,-1.10512710 50.80173770,-1.10498192 50.80176704,-1.10497631 50.80175648,-1.10491355 50.80176858,-1.10491836 50.80177907,-1.10486526 50.80178992,-1.10492275 50.80188621,-1.10492771 50.80188523,-1.10541055 50.80179314,-1.10541055 50.80179314)))",BLD-1075
"MULTIPOLYGON (((-1.10401584 50.80214617,-1.10386736 50.80215477,-1.10387418 50.80221064,-1.10392339 50.80220873,-1.10392385 50.80221002,-1.10402358 50.80220534,-1.10401584 50.80214617,-1.10401584 50.80214617)))",BLD-2006
"MULTIPOLYGON (((-1.10741589 50.80289076,-1.10741165 50.80289084,-1.10741202 50.80290012,-1.10741618 50.80290006,-1.10741786 50.80294459,-1.10741361 50.80294470,-1.10741402 50.80295397,-1.10741821 50.80295390,-1.10741884 50.80297047,-1.10741448 50.80297061,-1.10741494 50.80297996,-1.10742959 50.80297974,-1.10742955 50.80297700,-1.10750257 50.80297591,-1.10750267 50.80297861,-1.10751734 50.80297832,-1.10751731 50.80297563,-1.10759022 50.80297448,-1.10759033 50.80297717,-1.10760513 50.80297696,-1.10760482 50.80296755,-1.10760038 50.80296761,-1.10759979 50.80295107,-1.10760405 50.80295096,-1.10760377 50.80294164,-1.10759945 50.80294170,-1.10759781 50.80289615,-1.10792655 50.80289105,-1.10792836 50.80293664,-1.10792416 50.80293670,-1.10792447 50.80294605,-1.10792873 50.80294599,-1.10792938 50.80296261,-1.10792506 50.80296268,-1.10792541 50.80297206,-1.10794023 50.80297187,-1.10794012 50.80296912,-1.10801301 50.80296802,-1.10801317 50.80297075,-1.10802795 50.80297057,-1.10802785 50.80296780,-1.10810107 50.80296669,-1.10810125 50.80296943,-1.10811590 50.80296918,-1.10811550 50.80295985,-1.10811122 50.80295993,-1.10811033 50.80294304,-1.10811460 50.80294295,-1.10811417 50.80293382,-1.10811003 50.80293395,-1.10810809 50.80288394,-1.10811842 50.80288378,-1.10811860 50.80288900,-1.10813302 50.80288881,-1.10813265 50.80287967,-1.10812441 50.80287978,-1.10812377 50.80286198,-1.10813196 50.80286179,-1.10813155 50.80285266,-1.10812338 50.80285283,-1.10812271 50.80283498,-1.10813082 50.80283483,-1.10813051 50.80282571,-1.10812236 50.80282583,-1.10812169 50.80280796,-1.10812981 50.80280788,-1.10812952 50.80279875,-1.10812132 50.80279881,-1.10812058 50.80278101,-1.10812882 50.80278086,-1.10812848 50.80277172,-1.10811406 50.80277198,-1.10811429 50.80277720,-1.10810396 50.80277736,-1.10810206 50.80272731,-1.10810631 50.80272727,-1.10810594 50.80271815,-1.10810172 50.80271822,-1.10810004 50.80267400,-1.10810481 50.80267400,-1.10810443 50.80266486,-1.10810024 50.80266493,-1.10809863 50.80262017,-1.10810273 50.80262013,-1.10810234 50.80261100,-1.10809819 50.80261106,-1.10809650 50.80256637,-1.10810066 50.80256636,-1.10810040 50.80255722,-1.10809616 50.80255728,-1.10809382 50.80252270,-1.10809347 50.80251242,-1.10809863 50.80251239,-1.10809829 50.80250324,-1.10809315 50.80250332,-1.10809133 50.80245339,-1.10810217 50.80245326,-1.10810241 50.80245837,-1.10811685 50.80245817,-1.10811644 50.80244905,-1.10810786 50.80244918,-1.10810720 50.80243130,-1.10811583 50.80243117,-1.10811555 50.80242205,-1.10810686 50.80242218,-1.10810620 50.80240432,-1.10811485 50.80240419,-1.10811454 50.80239506,-1.10810586 50.80239519,-1.10810520 50.80237744,-1.10811382 50.80237731,-1.10811345 50.80236819,-1.10810486 50.80236829,-1.10810420 50.80235052,-1.10811290 50.80235039,-1.10811251 50.80234123,-1.10809813 50.80234152,-1.10809834 50.80234700,-1.10808820 50.80234715,-1.10808633 50.80229683,-1.10809050 50.80229677,-1.10809016 50.80228759,-1.10808599 50.80228765,-1.10808532 50.80227090,-1.10808971 50.80227083,-1.10808928 50.80226165,-1.10807461 50.80226187,-1.10807471 50.80226457,-1.10800159 50.80226570,-1.10800148 50.80226298,-1.10798680 50.80226323,-1.10798690 50.80226592,-1.10791365 50.80226705,-1.10791355 50.80226435,-1.10789880 50.80226458,-1.10789917 50.80227389,-1.10790342 50.80227383,-1.10790408 50.80229047,-1.10789991 50.80229054,-1.10790024 50.80229983,-1.10790443 50.80229976,-1.10790620 50.80234540,-1.10757739 50.80235052,-1.10757564 50.80230490,-1.10757989 50.80230483,-1.10757953 50.80229548,-1.10757532 50.80229552,-1.10757464 50.80227898,-1.10757890 50.80227891,-1.10757854 50.80226955,-1.10756383 50.80226978,-1.10756394 50.80227243,-1.10749098 50.80227355,-1.10749088 50.80227091,-1.10747612 50.80227115,-1.10747622 50.80227378,-1.10740325 50.80227490,-1.10740314 50.80227222,-1.10738831 50.80227244,-1.10738867 50.80228178,-1.10739326 50.80228171,-1.10739387 50.80229832,-1.10738938 50.80229839,-1.10738975 50.80230772,-1.10739421 50.80230766,-1.10739583 50.80235225,-1.10739152 50.80235232,-1.10739192 50.80236163,-1.10739617 50.80236157,-1.10739779 50.80240620,-1.10739355 50.80240626,-1.10739383 50.80241556,-1.10739813 50.80241555,-1.10739975 50.80246008,-1.10739565 50.80246014,-1.10739591 50.80246944,-1.10740009 50.80246938,-1.10740172 50.80251405,-1.10739766 50.80251411,-1.10739774 50.80251754,-1.10739785 50.80252350,-1.10740224 50.80252343,-1.10740291 50.80254261,-1.10740368 50.80254268,-1.10740488 50.80257496,-1.10741524 50.80257469,-1.10741917 50.80267777,-1.10740895 50.80267782,-1.10741012 50.80270998,-1.10740938 50.80270992,-1.10741018 50.80272966,-1.10740598 50.80272976,-1.10740632 50.80273909,-1.10741010 50.80273903,-1.10741176 50.80278295,-1.10740750 50.80278304,-1.10740779 50.80279238,-1.10741211 50.80279231,-1.10741380 50.80283689,-1.10740965 50.80283699,-1.10740992 50.80284629,-1.10741415 50.80284623,-1.10741583 50.80289076,-1.10741589 50.80289076)))",BLD-1100
"MULTIPOLYGON (((-1.10741668 50.80217698,-1.10741674 50.80217852,-1.10751390 50.80217633,-1.10751372 50.80217348,-1.10771982 50.80216830,-1.10772003 50.80217181,-1.10786453 50.80216855,-1.10786440 50.80216516,-1.10807033 50.80216005,-1.10807033 50.80216387,-1.10808727 50.80216344,-1.10816784 50.80216157,-1.10816276 50.80203896,-1.10815707 50.80203904,-1.10815458 50.80196508,-1.10815552 50.80196473,-1.10815661 50.80196426,-1.10815767 50.80196355,-1.10815850 50.80196291,-1.10815910 50.80196228,-1.10815943 50.80196153,-1.10815953 50.80196060,-1.10815499 50.80183798,-1.10805716 50.80184023,-1.10805735 50.80184323,-1.10785203 50.80184844,-1.10785180 50.80184491,-1.10770722 50.80184801,-1.10770750 50.80185106,-1.10750220 50.80185548,-1.10750133 50.80185268,-1.10740373 50.80185483,-1.10740376 50.80185596,-1.10740888 50.80197693,-1.10741399 50.80197685,-1.10741721 50.80205584,-1.10741211 50.80205592,-1.10741668 50.80217698,-1.10741668 50.80217698)))",BLD-1117
"MULTIPOLYGON (((-1.10766785 50.80168687,-1.10767157 50.80176184,-1.10770690 50.80176114,-1.10770707 50.80176247,-1.10791793 50.80175773,-1.10791801 50.80175872,-1.10793022 50.80175844,-1.10793012 50.80175744,-1.10802029 50.80175512,-1.10802033 50.80175624,-1.10803097 50.80175600,-1.10803085 50.80175499,-1.10807423 50.80175405,-1.10807434 50.80175494,-1.10812194 50.80175379,-1.10810050 50.80168331,-1.10810716 50.80168249,-1.10807209 50.80156779,-1.10806588 50.80156855,-1.10804449 50.80149806,-1.10804433 50.80149831,-1.10790259 50.80152629,-1.10790314 50.80152753,-1.10769930 50.80156718,-1.10770520 50.80168612,-1.10766785 50.80168687)))",BLD-1080
"MULTIPOLYGON (((-1.10695912 50.80165476,-1.10696701 50.80179178,-1.10731471 50.80178410,-1.10730681 50.80164708,-1.10695912 50.80165476,-1.10695912 50.80165476)))",BLD-1079
"MULTIPOLYGON (((-1.11088957 50.80142485,-1.11085706 50.80143730,-1.11085460 50.80143491,-1.11067367 50.80150458,-1.11068480 50.80151575,-1.11051980 50.80157923,-1.11045311 50.80151018,-1.11044762 50.80151196,-1.11043698 50.80150104,-1.11043777 50.80150038,-1.11039233 50.80145308,-1.11039107 50.80145353,-1.11038034 50.80144231,-1.11038567 50.80144027,-1.11031939 50.80137072,-1.11032166 50.80136984,-1.11048390 50.80130690,-1.11049226 50.80131515,-1.11067856 50.80124308,-1.11069465 50.80123817,-1.11070262 50.80123566,-1.11072024 50.80123328,-1.11076730 50.80124051,-1.11080265 50.80126158,-1.11081608 50.80129108,-1.11080465 50.80132100,-1.11079674 50.80132682,-1.11081704 50.80134859,-1.11082928 50.80134388,-1.11087458 50.80139098,-1.11086246 50.80139596,-1.11088957 50.80142485,-1.11088957 50.80142485)))",BLD-1057
"MULTIPOLYGON (((-1.11106613 50.80139979,-1.11107164 50.80158081,-1.11085462 50.80158240,-1.11085378 50.80157183,-1.11071190 50.80157361,-1.11070997 50.80152920,-1.11080167 50.80152784,-1.11080212 50.80152059,-1.11085357 50.80151983,-1.11085062 50.80147241,-1.11095693 50.80147102,-1.11095580 50.80140055,-1.11106555 50.80139977,-1.11106613 50.80139979)))",BLD-1056
"MULTIPOLYGON (((-1.09663433 50.80270682,-1.09663520 50.80266254,-1.09662835 50.80266246,-1.09662878 50.80264935,-1.09679629 50.80265119,-1.09679627 50.80265205,-1.09679873 50.80265207,-1.09679875 50.80265083,-1.09680742 50.80265092,-1.09680740 50.80265214,-1.09681000 50.80265215,-1.09681002 50.80265113,-1.09683320 50.80265132,-1.09696662 50.80265244,-1.09696659 50.80265408,-1.09696902 50.80265410,-1.09696911 50.80265198,-1.09697747 50.80265202,-1.09697743 50.80265416,-1.09698019 50.80265418,-1.09698022 50.80265260,-1.09747729 50.80265623,-1.09747726 50.80265787,-1.09747970 50.80265789,-1.09747979 50.80265577,-1.09748814 50.80265581,-1.09748810 50.80265795,-1.09749087 50.80265798,-1.09749090 50.80265635,-1.09752105 50.80265652,-1.09752181 50.80260024,-1.09747736 50.80259961,-1.09747924 50.80248232,-1.09800521 50.80248621,-1.09800294 50.80260372,-1.09799541 50.80260361,-1.09799481 50.80265955,-1.09799870 50.80265959,-1.09799866 50.80266174,-1.09800143 50.80266176,-1.09800146 50.80266006,-1.09815784 50.80266134,-1.09815781 50.80266298,-1.09816024 50.80266300,-1.09816033 50.80266088,-1.09833877 50.80266223,-1.09833873 50.80266437,-1.09834150 50.80266440,-1.09834153 50.80266267,-1.09849259 50.80266379,-1.09849300 50.80264177,-1.09877418 50.80264356,-1.09877376 50.80266583,-1.09883862 50.80266630,-1.09883859 50.80266794,-1.09884102 50.80266796,-1.09884111 50.80266593,-1.09884985 50.80266602,-1.09884970 50.80267911,-1.09884123 50.80267924,-1.09884120 50.80268099,-1.09884393 50.80268101,-1.09884026 50.80287984,-1.09883807 50.80287984,-1.09883804 50.80288170,-1.09884590 50.80288176,-1.09884571 50.80289483,-1.09883779 50.80289477,-1.09883776 50.80289663,-1.09883989 50.80289666,-1.09883651 50.80308410,-1.09883621 50.80309550,-1.09883405 50.80309549,-1.09883401 50.80309746,-1.09884199 50.80309755,-1.09884167 50.80311061,-1.09883377 50.80311057,-1.09883374 50.80311235,-1.09883589 50.80311235,-1.09883188 50.80330819,-1.09883186 50.80331147,-1.09882971 50.80331145,-1.09882968 50.80331323,-1.09883785 50.80331332,-1.09883772 50.80332649,-1.09882898 50.80332649,-1.09882908 50.80332416,-1.09882632 50.80332414,-1.09882628 50.80332581,-1.09867000 50.80332470,-1.09867003 50.80332306,-1.09866759 50.80332304,-1.09866750 50.80332516,-1.09865915 50.80332512,-1.09865919 50.80332298,-1.09865642 50.80332296,-1.09865639 50.80332463,-1.09849976 50.80332341,-1.09849979 50.80332176,-1.09849736 50.80332175,-1.09849727 50.80332386,-1.09848892 50.80332383,-1.09848896 50.80332168,-1.09848619 50.80332166,-1.09848616 50.80332341,-1.09832949 50.80332225,-1.09832952 50.80332061,-1.09832709 50.80332059,-1.09832700 50.80332270,-1.09831864 50.80332267,-1.09831868 50.80332052,-1.09831592 50.80332050,-1.09831589 50.80332211,-1.09815936 50.80332090,-1.09815939 50.80331926,-1.09815695 50.80331924,-1.09815687 50.80332136,-1.09814851 50.80332132,-1.09814855 50.80331918,-1.09814578 50.80331916,-1.09814575 50.80332077,-1.09798897 50.80331975,-1.09798900 50.80331811,-1.09798656 50.80331809,-1.09798648 50.80332021,-1.09797812 50.80332017,-1.09797816 50.80331803,-1.09797539 50.80331801,-1.09797536 50.80331966,-1.09781837 50.80331849,-1.09781840 50.80331685,-1.09781596 50.80331683,-1.09781587 50.80331895,-1.09780752 50.80331891,-1.09780756 50.80331677,-1.09780479 50.80331675,-1.09780477 50.80331828,-1.09764810 50.80331705,-1.09764813 50.80331541,-1.09764569 50.80331539,-1.09764560 50.80331751,-1.09763725 50.80331747,-1.09763729 50.80331533,-1.09763452 50.80331531,-1.09763449 50.80331704,-1.09747838 50.80331574,-1.09747841 50.80331410,-1.09747597 50.80331408,-1.09747588 50.80331620,-1.09746753 50.80331616,-1.09746757 50.80331402,-1.09746480 50.80331400,-1.09746477 50.80331558,-1.09730814 50.80331464,-1.09730817 50.80331299,-1.09730574 50.80331298,-1.09730565 50.80331509,-1.09729729 50.80331506,-1.09729733 50.80331291,-1.09729457 50.80331289,-1.09729453 50.80331472,-1.09713782 50.80331330,-1.09713786 50.80331166,-1.09713542 50.80331165,-1.09713533 50.80331376,-1.09712698 50.80331373,-1.09712702 50.80331158,-1.09712425 50.80331156,-1.09712422 50.80331317,-1.09696783 50.80331201,-1.09696787 50.80331037,-1.09696543 50.80331035,-1.09696534 50.80331247,-1.09695699 50.80331243,-1.09695703 50.80331029,-1.09695426 50.80331027,-1.09695423 50.80331192,-1.09682088 50.80331098,-1.09679753 50.80331081,-1.09679755 50.80330996,-1.09679509 50.80330994,-1.09679507 50.80331117,-1.09678640 50.80331109,-1.09678643 50.80330987,-1.09678382 50.80330985,-1.09678380 50.80331077,-1.09668441 50.80330988,-1.09662486 50.80330962,-1.09662482 50.80331008,-1.09661652 50.80330983,-1.09661048 50.80330979,-1.09661055 50.80330646,-1.09636603 50.80330348,-1.09637894 50.80270454,-1.09663433 50.80270682)))",BLD-2056
"MULTIPOLYGON (((-1.09619544 50.80293039,-1.09587785 50.80292781,-1.09587458 50.80312938,-1.09619232 50.80313150,-1.09619544 50.80293039)))",BLD-2060
"MULTIPOLYGON (((-1.10256702 50.80279215,-1.10256394 50.80279225,-1.10256327 50.80279322,-1.10250515 50.80279563,-1.10235130 50.80280203,-1.10236730 50.80296136,-1.10258326 50.80295266,-1.10256702 50.80279215,-1.10256702 50.80279215)))",BLD-2019C
"MULTIPOLYGON (((-1.10212487 50.80297701,-1.10210785 50.80297758,-1.10210769 50.80297845,-1.10202497 50.80298161,-1.10202530 50.80297938,-1.10186483 50.80298544,-1.10186505 50.80298692,-1.10178226 50.80299073,-1.10178240 50.80298958,-1.10176553 50.80299040,-1.10176739 50.80301668,-1.10173485 50.80301827,-1.10173856 50.80305662,-1.10177181 50.80305526,-1.10177259 50.80306292,-1.10173928 50.80306462,-1.10174379 50.80311048,-1.10177705 50.80310921,-1.10178005 50.80313952,-1.10177359 50.80314013,-1.10177455 50.80314862,-1.10178097 50.80314835,-1.10178379 50.80317556,-1.10177900 50.80317625,-1.10177970 50.80318273,-1.10178451 50.80318253,-1.10178732 50.80320959,-1.10178056 50.80321053,-1.10178147 50.80321911,-1.10178828 50.80321882,-1.10179129 50.80324785,-1.10178633 50.80324814,-1.10178705 50.80325478,-1.10179199 50.80325458,-1.10179512 50.80328469,-1.10179054 50.80328488,-1.10179083 50.80329100,-1.10179575 50.80329080,-1.10179880 50.80332016,-1.10179221 50.80332035,-1.10179295 50.80332862,-1.10179970 50.80332832,-1.10180262 50.80335956,-1.10175115 50.80336133,-1.10176908 50.80354218,-1.10182046 50.80354042,-1.10182146 50.80354831,-1.10183893 50.80354781,-1.10183892 50.80354694,-1.10185995 50.80354644,-1.10186441 50.80358836,-1.10195191 50.80358506,-1.10195052 50.80356345,-1.10196622 50.80356274,-1.10196532 50.80354663,-1.10197025 50.80354619,-1.10197012 50.80354466,-1.10203316 50.80354166,-1.10203335 50.80354380,-1.10205919 50.80354289,-1.10205894 50.80354075,-1.10208170 50.80353990,-1.10208156 50.80353774,-1.10216393 50.80353507,-1.10216412 50.80353575,-1.10218132 50.80353528,-1.10218174 50.80353419,-1.10212487 50.80297701)))",BLD-2022
"MULTIPOLYGON (((-1.10279815 50.80244899,-1.10275743 50.80245062,-1.10275733 50.80244966,-1.10274429 50.80245017,-1.10274437 50.80245116,-1.10270800 50.80245235,-1.10270793 50.80245156,-1.10269467 50.80245196,-1.10269474 50.80245299,-1.10265843 50.80245416,-1.10265827 50.80245334,-1.10264508 50.80245383,-1.10264504 50.80245477,-1.10260884 50.80245597,-1.10260862 50.80245508,-1.10259540 50.80245559,-1.10259555 50.80245652,-1.10255895 50.80245776,-1.10255885 50.80245660,-1.10254641 50.80245671,-1.10254657 50.80245813,-1.10254318 50.80245829,-1.10254271 50.80244941,-1.10254168 50.80242921,-1.10228168 50.80243304,-1.10225931 50.80243338,-1.10225995 50.80244152,-1.10225893 50.80244150,-1.10226140 50.80246865,-1.10226078 50.80246879,-1.10226056 50.80246747,-1.10225559 50.80246763,-1.10225386 50.80245042,-1.10217697 50.80245230,-1.10215324 50.80245382,-1.10215479 50.80247135,-1.10214847 50.80247174,-1.10214849 50.80247275,-1.10211306 50.80247399,-1.10211289 50.80247312,-1.10209780 50.80247360,-1.10209774 50.80247368,-1.10209813 50.80247745,-1.10209872 50.80248301,-1.10210029 50.80248299,-1.10210297 50.80251161,-1.10210162 50.80251162,-1.10210248 50.80252004,-1.10210405 50.80252001,-1.10210668 50.80254903,-1.10210538 50.80254922,-1.10210620 50.80255755,-1.10210777 50.80255752,-1.10211052 50.80258683,-1.10210908 50.80258674,-1.10210990 50.80259508,-1.10211149 50.80259503,-1.10211422 50.80262354,-1.10211284 50.80262373,-1.10211508 50.80264587,-1.10281474 50.80261835,-1.10279815 50.80244899,-1.10279815 50.80244899)))",BLD-2017
"MULTIPOLYGON (((-1.10233781 50.80331144,-1.10230227 50.80297011,-1.10229243 50.80297055,-1.10229241 50.80297088,-1.10216102 50.80297596,-1.10216094 50.80297569,-1.10214562 50.80297628,-1.10214552 50.80297713,-1.10214354 50.80297722,-1.10218225 50.80331851,-1.10233781 50.80331144,-1.10233781 50.80331144)))",BLD-2020A
"MULTIPOLYGON (((-1.10198064 50.80356194,-1.10198402 50.80359984,-1.10219117 50.80359191,-1.10218778 50.80355401,-1.10198064 50.80356194,-1.10198064 50.80356194)))",BLD-2023
"MULTIPOLYGON (((-1.10134319 50.80280106,-1.10136875 50.80280085,-1.10137056 50.80283463,-1.10137081 50.80283940,-1.10136156 50.80283994,-1.10136435 50.80289560,-1.10148311 50.80289346,-1.10148277 50.80288192,-1.10159830 50.80287923,-1.10159825 50.80287708,-1.10165712 50.80287620,-1.10165713 50.80287655,-1.10168689 50.80287585,-1.10168358 50.80280908,-1.10153658 50.80281210,-1.10153570 50.80279893,-1.10157768 50.80279805,-1.10157671 50.80278070,-1.10153496 50.80278133,-1.10153240 50.80272237,-1.10145289 50.80272379,-1.10143812 50.80271517,-1.10140536 50.80271607,-1.10139079 50.80272495,-1.10136468 50.80272565,-1.10136464 50.80273382,-1.10135154 50.80274506,-1.10135237 50.80276037,-1.10136689 50.80276939,-1.10136715 50.80277219,-1.10134122 50.80277288,-1.10134308 50.80280121,-1.10134319 50.80280106)))",BLD-2027
"MULTIPOLYGON (((-1.10049809 50.80265278,-1.10049818 50.80265349,-1.10053929 50.80265179,-1.10053871 50.80264183,-1.10061241 50.80263739,-1.10061166 50.80262619,-1.10064620 50.80262426,-1.10064277 50.80263572,-1.10067404 50.80263974,-1.10068934 50.80258609,-1.10069592 50.80256604,-1.10065968 50.80256763,-1.10065841 50.80256757,-1.10065841 50.80256757,-1.10065841 50.80256757,-1.10065803 50.80256653,-1.10061680 50.80256807,-1.10061569 50.80255748,-1.10054376 50.80256039,-1.10054272 50.80255194,-1.10054379 50.80255167,-1.10054190 50.80253576,-1.10054092 50.80253536,-1.10053740 50.80251932,-1.10053753 50.80251926,-1.10051360 50.80252059,-1.10051310 50.80251939,-1.10050005 50.80251229,-1.10048082 50.80251321,-1.10046987 50.80252105,-1.10046994 50.80252263,-1.10044580 50.80252385,-1.10044800 50.80254445,-1.10040382 50.80254735,-1.10040874 50.80258933,-1.10035021 50.80259247,-1.10035226 50.80260813,-1.10034087 50.80260885,-1.10034312 50.80263119,-1.10035375 50.80263074,-1.10035566 50.80264652,-1.10039417 50.80264511,-1.10039481 50.80264602,-1.10041618 50.80264513,-1.10041627 50.80264443,-1.10045288 50.80264271,-1.10045407 50.80265573,-1.10039474 50.80274558,-1.10041967 50.80275383,-1.10048740 50.80265314,-1.10049809 50.80265278,-1.10049809 50.80265278)))",BLD-2036
